fold,test_season,power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
2,2021/22,0.85,UEL,0.34,1.25,1392,0.5760568029246831,0.9725126240208056,0.065
2,2021/22,0.85,UEL,0.2,2.0,1392,0.5720298498489056,0.9726758663786609,0.10000000000000002
2,2021/22,0.85,UEL,0.18,1.5,1392,0.5730168654962063,0.9737536314829679,0.11000000000000003
2,2021/22,0.85,UEL,0.36,2.0,1392,0.5772083075110027,0.9737543322423041,0.09999999999999996
2,2021/22,0.85,UEL,0.34,1.0,1392,0.5776629970456507,0.9760234839234455,0.06
2,2021/22,0.85,UEL,0.36,1.5,1392,0.5789451974412809,0.9766413076417956,0.08999999999999996
2,2021/22,0.85,UEL,0.36,1.25,1392,0.5804438046456948,0.9796707111964099,0.08499999999999996
2,2021/22,0.85,UEL,0.38,2.0,1392,0.5812817586199739,0.9798740525084484,0.11999999999999998
2,2021/22,0.85,UEL,0.18,2.0,1392,0.5748086865423525,0.9807900540356291,0.12000000000000004
2,2021/22,0.85,UEL,0.38,1.5,1392,0.5837391554502606,0.984177622886284,0.10999999999999997
2,2021/22,0.85,UEL,0.36,1.0,1392,0.5825551944601259,0.9842174886461345,0.07999999999999996
2,2021/22,0.85,UEL,0.38,1.25,1392,0.5856974853348632,0.988109983220098,0.10499999999999998
2,2021/22,0.85,UEL,0.38,1.0,1392,0.5883597056967966,0.9937917764072054,0.09999999999999998
2,2021/22,0.9,ALL,0.26,1.0,1996,0.5658694453658067,0.9552785381714968,0.020000000000000018
2,2021/22,0.9,ALL,0.24,1.0,1996,0.5660009305763309,0.9554870827458384,0.040000000000000036
2,2021/22,0.9,ALL,0.26,1.25,1996,0.5659025072906309,0.9555478808266867,0.02500000000000002
2,2021/22,0.9,ALL,0.28,1.25,1996,0.566328920112463,0.9562992078754801,0.005
2,2021/22,0.9,ALL,0.24,1.25,1996,0.5663183367033094,0.9565068299405891,0.04500000000000003
2,2021/22,0.9,ALL,0.26,1.5,1996,0.5661983449390751,0.9566252416406593,0.03000000000000002
2,2021/22,0.9,ALL,0.28,1.5,1996,0.5663593307463234,0.9566908707080527,0.01
2,2021/22,0.9,ALL,0.28,1.0,1996,0.5666280169609831,0.9568281528648231,0.0
2,2021/22,0.9,ALL,0.22,1.0,1996,0.5670224725925559,0.9576422731672792,0.060000000000000026
2,2021/22,0.9,ALL,0.24,1.5,1996,0.5668384322582267,0.9582341971444023,0.05000000000000004
2,2021/22,0.9,ALL,0.3,1.5,1996,0.5673213896799721,0.9582816845963654,0.029999999999999964
2,2021/22,0.9,ALL,0.3,1.25,1996,0.5675975751688055,0.9586155059805469,0.024999999999999963
2,2021/22,0.9,ALL,0.22,1.25,1996,0.5675764083504984,0.9593700320338574,0.06500000000000003
2,2021/22,0.9,ALL,0.28,2.0,1996,0.5670438298677805,0.9595822620799845,0.02
2,2021/22,0.9,ALL,0.3,2.0,1996,0.5675484975736559,0.9599812474592002,0.039999999999999966
2,2021/22,0.9,ALL,0.3,1.0,1996,0.5682766453618601,0.9599972308891606,0.019999999999999962
2,2021/22,0.9,ALL,0.26,2.0,1996,0.5672727307520169,0.9606524786749995,0.04000000000000002
2,2021/22,0.9,ALL,0.32,1.5,1996,0.5690845217400212,0.9612848859365459,0.04999999999999998
2,2021/22,0.9,ALL,0.22,1.5,1996,0.5682795927037789,0.9617152207315485,0.07000000000000002
2,2021/22,0.9,ALL,0.32,2.0,1996,0.5687867338696431,0.9617309739795062,0.059999999999999984
2,2021/22,0.9,ALL,0.2,1.0,1996,0.5689340714144813,0.9619992366277597,0.08000000000000002
2,2021/22,0.9,ALL,0.32,1.25,1996,0.5697084724596587,0.962388793966145,0.04499999999999998
2,2021/22,0.9,ALL,0.24,2.0,1996,0.5682352002263653,0.9633462308416579,0.06000000000000004
2,2021/22,0.9,ALL,0.2,1.25,1996,0.5696767222321978,0.9643972203567083,0.08500000000000002
2,2021/22,0.9,ALL,0.32,1.0,1996,0.5708153305684376,0.964685835495863,0.03999999999999998
2,2021/22,0.9,ALL,0.34,2.0,1996,0.5707585387557421,0.9647408864997747,0.08
2,2021/22,0.9,ALL,0.34,1.5,1996,0.5716487269264705,0.9656164586597571,0.06999999999999999
2,2021/22,0.9,ALL,0.2,1.5,1996,0.5705218262757312,0.9673310690652536,0.09000000000000001
2,2021/22,0.9,ALL,0.34,1.25,1996,0.5726616119850222,0.9675407659286486,0.065
2,2021/22,0.9,ALL,0.22,2.0,1996,0.5699312382908255,0.9678653236641838,0.08000000000000003
2,2021/22,0.9,ALL,0.18,1.0,1996,0.5717357270421074,0.9689059563683876,0.10000000000000003
2,2021/22,0.9,ALL,0.36,2.0,1996,0.573463912231953,0.9689427746139294,0.09999999999999996
2,2021/22,0.9,ALL,0.34,1.0,1996,0.5742440725807156,0.9708255744674874,0.06
2,2021/22,0.9,ALL,0.36,1.5,1996,0.57501400523932,0.9712157902955593,0.08999999999999996
2,2021/22,0.9,ALL,0.18,1.25,1996,0.5726192783484075,0.9719402770493453,0.10500000000000004
2,2021/22,0.9,ALL,0.36,1.25,1996,0.5764569937448963,0.9740176387535205,0.08499999999999996
2,2021/22,0.9,ALL,0.38,2.0,1996,0.5769028542982759,0.9742868628786177,0.11999999999999998
2,2021/22,0.9,ALL,0.2,2.0,1996,0.5723608449453973,0.9744763181945542,0.10000000000000002
2,2021/22,0.9,ALL,0.18,1.5,1996,0.5735651329740837,0.9754362472442476,0.11000000000000003
2,2021/22,0.9,ALL,0.38,1.5,1996,0.5791803566785698,0.9780419944542038,0.10999999999999997
2,2021/22,0.9,ALL,0.36,1.0,1996,0.5785628713986944,0.9783750554972076,0.07999999999999996
2,2021/22,0.9,ALL,0.38,1.25,1996,0.5810946177392808,0.9817867727004526,0.10499999999999998
2,2021/22,0.9,ALL,0.18,2.0,1996,0.5755240201900813,0.9835370843883781,0.12000000000000004
2,2021/22,0.9,ALL,0.38,1.0,1996,0.5837717270223737,0.9873173787053008,0.09999999999999998
2,2021/22,0.9,UCL,0.28,1.0,604,0.5626629337935166,0.9499061889738207,0.0
2,2021/22,0.9,UCL,0.26,1.0,604,0.5630040764951435,0.9499920960925279,0.020000000000000018
2,2021/22,0.9,UCL,0.28,1.25,604,0.562521041669287,0.9501746868366765,0.005
2,2021/22,0.9,UCL,0.3,1.25,604,0.5626138737381828,0.9508321778098788,0.024999999999999963
2,2021/22,0.9,UCL,0.26,1.25,604,0.5632153122001213,0.9511285943523533,0.02500000000000002
2,2021/22,0.9,UCL,0.3,1.5,604,0.5625272672577234,0.9513014609894188,0.029999999999999964
2,2021/22,0.9,UCL,0.28,1.5,604,0.5627529823380311,0.9514391742400321,0.01
2,2021/22,0.9,UCL,0.3,1.0,604,0.5631616617958471,0.9514887081696672,0.019999999999999962
2,2021/22,0.9,UCL,0.24,1.0,604,0.5641850899007279,0.9518943775882933,0.040000000000000036
2,2021/22,0.9,UCL,0.32,1.5,604,0.5630439728651689,0.9526111906884117,0.04999999999999998
2,2021/22,0.9,UCL,0.32,1.25,604,0.5634938084068088,0.95298566627664,0.04499999999999998
2,2021/22,0.9,UCL,0.26,1.5,604,0.5637211181060918,0.9531450417363617,0.03000000000000002
2,2021/22,0.9,UCL,0.24,1.25,604,0.5646966853306862,0.9538486387722065,0.04500000000000003
2,2021/22,0.9,UCL,0.32,1.0,604,0.5645002605021352,0.9546324762322275,0.03999999999999998
2,2021/22,0.9,UCL,0.32,2.0,604,0.5631924205041642,0.9548083946876924,0.059999999999999984
2,2021/22,0.9,UCL,0.3,2.0,604,0.5632040245918252,0.9548751302267241,0.039999999999999966
2,2021/22,0.9,UCL,0.34,1.5,604,0.5643030991603677,0.9552779337413091,0.06999999999999999
2,2021/22,0.9,UCL,0.22,1.0,604,0.5662059740102696,0.9558134096341551,0.060000000000000026
2,2021/22,0.9,UCL,0.34,2.0,604,0.5638515587479175,0.9560232325824719,0.08
2,2021/22,0.9,UCL,0.28,2.0,604,0.5638863710109,0.9563212605285571,0.02
2,2021/22,0.9,UCL,0.34,1.25,604,0.5651608456751652,0.9565510308629509,0.065
2,2021/22,0.9,UCL,0.24,1.5,604,0.5654316745619058,0.9565783081522679,0.05000000000000004
2,2021/22,0.9,UCL,0.36,2.0,604,0.5651814393230847,0.9584452142514708,0.09999999999999996
2,2021/22,0.9,UCL,0.22,1.25,604,0.5669651610609812,0.9585408605964393,0.06500000000000003
2,2021/22,0.9,UCL,0.36,1.5,604,0.5663046461433197,0.9592358704210485,0.08999999999999996
2,2021/22,0.9,UCL,0.34,1.0,604,0.5666787299123808,0.9592634445768462,0.06
2,2021/22,0.9,UCL,0.26,2.0,604,0.5652394597613891,0.9592738833677393,0.04000000000000002
2,2021/22,0.9,UCL,0.36,1.25,604,0.567614985543252,0.9614700116365283,0.08499999999999996
2,2021/22,0.9,UCL,0.22,1.5,604,0.5678846517054731,0.9619488661961122,0.07000000000000002
2,2021/22,0.9,UCL,0.38,2.0,604,0.5671820622296659,0.9620191563264782,0.11999999999999998
2,2021/22,0.9,UCL,0.2,1.0,604,0.569066728823769,0.9620197862348854,0.08000000000000002
2,2021/22,0.9,UCL,0.24,2.0,604,0.567263290843292,0.9638977939841376,0.06000000000000004
2,2021/22,0.9,UCL,0.38,1.5,604,0.5690486138140247,0.9644399158599033,0.10999999999999997
2,2021/22,0.9,UCL,0.36,1.0,604,0.5696970700265838,0.9653358490007111,0.07999999999999996
2,2021/22,0.9,UCL,0.2,1.25,604,0.5700207393910064,0.9654806225583547,0.08500000000000002
2,2021/22,0.9,UCL,0.38,1.25,604,0.5708562280110687,0.9677066713898577,0.10499999999999998
2,2021/22,0.9,UCL,0.2,1.5,604,0.5710800495367935,0.9695353940859215,0.09000000000000001
2,2021/22,0.9,UCL,0.22,2.0,604,0.569957864256609,0.9704077356114318,0.08000000000000003
2,2021/22,0.9,UCL,0.18,1.0,604,0.5727673543412258,0.9708819857988701,0.10000000000000003
2,2021/22,0.9,UCL,0.38,1.0,604,0.5735552808447443,0.9728294782670397,0.09999999999999998
2,2021/22,0.9,UCL,0.18,1.25,604,0.5738634203207619,0.9750404515419949,0.10500000000000004
2,2021/22,0.9,UCL,0.2,2.0,604,0.5733231800013401,0.9790866468700832,0.10000000000000002
2,2021/22,0.9,UCL,0.18,1.5,604,0.5750178680558671,0.9797132901768161,0.11000000000000003
2,2021/22,0.9,UCL,0.18,2.0,604,0.5773592380774852,0.9903136859984786,0.12000000000000004
2,2021/22,0.9,UEL,0.24,1.0,1392,0.5667888384556876,0.9570459864205205,0.040000000000000036
2,2021/22,0.9,UEL,0.26,1.25,1392,0.567068502861513,0.9574654447853773,0.02500000000000002
2,2021/22,0.9,UEL,0.26,1.0,1392,0.5671127519734797,0.9575723679241529,0.020000000000000018
2,2021/22,0.9,UEL,0.24,1.25,1392,0.5670219842816604,0.9576602404762956,0.04500000000000003
2,2021/22,0.9,UEL,0.26,1.5,1392,0.5672732335936165,0.9581353283807424,0.03000000000000002
2,2021/22,0.9,UEL,0.22,1.0,1392,0.5673767578969386,0.9584358317692958,0.060000000000000026
2,2021/22,0.9,UEL,0.24,1.5,1392,0.5674488357414005,0.958952700701334,0.05000000000000004
2,2021/22,0.9,UEL,0.28,1.25,1392,0.5679811892070595,0.9589566868319723,0.005
2,2021/22,0.9,UEL,0.28,1.5,1392,0.5679241543372779,0.958969624060556,0.01
2,2021/22,0.9,UEL,0.22,1.25,1392,0.5678416334675015,0.9597298161920476,0.06500000000000003
2,2021/22,0.9,UEL,0.28,1.0,1392,0.5683484984503148,0.9598316486910915,0.0
2,2021/22,0.9,UEL,0.28,2.0,1392,0.5684138766706222,0.9609972368910923,0.02
2,2021/22,0.9,UEL,0.26,2.0,1392,0.568154983394502,0.9612506622709657,0.04000000000000002
2,2021/22,0.9,UEL,0.3,1.5,1392,0.5694015979723848,0.9613104597821385,0.029999999999999964
2,2021/22,0.9,UEL,0.22,1.5,1392,0.56845096078063,0.9616138400845682,0.07000000000000002
2,2021/22,0.9,UEL,0.2,1.0,1392,0.568876510297233,0.961990319987886,0.08000000000000002
2,2021/22,0.9,UEL,0.3,1.25,1392,0.5697600433182999,0.9619927546982795,0.024999999999999963
2,2021/22,0.9,UEL,0.3,2.0,1392,0.5694335993560019,0.9621968328100735,0.039999999999999966
2,2021/22,0.9,UEL,0.24,2.0,1392,0.5686569195276412,0.9631069031562717,0.06000000000000004
2,2021/22,0.9,UEL,0.3,1.0,1392,0.5704960778861932,0.9636891473565271,0.019999999999999962
2,2021/22,0.9,UEL,0.2,1.25,1392,0.5695274504190365,0.9639271234243849,0.08500000000000002
2,2021/22,0.9,UEL,0.32,2.0,1392,0.571214151450641,0.9647347368331382,0.059999999999999984
2,2021/22,0.9,UEL,0.32,1.5,1392,0.5717055644989371,0.9650484720930638,0.04999999999999998
2,2021/22,0.9,UEL,0.2,1.5,1392,0.5702796087113047,0.9663745947028372,0.09000000000000001
2,2021/22,0.9,UEL,0.32,1.25,1392,0.5724050651952343,0.9664688867279704,0.04499999999999998
2,2021/22,0.9,UEL,0.22,2.0,1392,0.5699196850700399,0.9667621506640848,0.08000000000000003
2,2021/22,0.9,UEL,0.18,1.0,1392,0.5712880956565705,0.968048541299414,0.10000000000000003
2,2021/22,0.9,UEL,0.34,2.0,1392,0.5737555329545396,0.9685235466765355,0.08
2,2021/22,0.9,UEL,0.32,1.0,1392,0.5735554902811146,0.969048068969452,0.03999999999999998
2,2021/22,0.9,UEL,0.34,1.5,1392,0.5748360539169346,0.9701024278054055,0.06999999999999999
2,2021/22,0.9,UEL,0.18,1.25,1392,0.5720794351362655,0.970595086393052,0.10500000000000004
2,2021/22,0.9,UEL,0.34,1.25,1392,0.5759162548378624,0.9723093003968104,0.065
2,2021/22,0.9,UEL,0.2,2.0,1392,0.571943280021698,0.9724758594876435,0.10000000000000002
2,2021/22,0.9,UEL,0.36,2.0,1392,0.5770577438676977,0.9734977505183295,0.09999999999999996
2,2021/22,0.9,UEL,0.18,1.5,1392,0.5729347795334249,0.9735804039028173,0.11000000000000003
2,2021/22,0.9,UEL,0.34,1.0,1392,0.5775267356350795,0.9758424756556678,0.06
2,2021/22,0.9,UEL,0.36,1.5,1392,0.5787930662263776,0.9764139739192694,0.08999999999999996
2,2021/22,0.9,UEL,0.36,1.25,1392,0.5802936122461845,0.9794621551175028,0.08499999999999996
2,2021/22,0.9,UEL,0.38,2.0,1392,0.5811207841901153,0.9796099194572758,0.11999999999999998
2,2021/22,0.9,UEL,0.18,2.0,1392,0.5747277043826157,0.9805966624253747,0.12000000000000004
2,2021/22,0.9,UEL,0.38,1.5,1392,0.5835766014272661,0.9839440457982825,0.10999999999999997
2,2021/22,0.9,UEL,0.36,1.0,1392,0.5824098139480872,0.9840328721091932,0.07999999999999996
2,2021/22,0.9,UEL,0.38,1.25,1392,0.5855371374202004,0.987896241947291,0.10499999999999998
2,2021/22,0.9,UEL,0.38,1.0,1392,0.5882047252201382,0.9936037952747765,0.09999999999999998
2,2021/22,1.0,ALL,0.26,1.0,1996,0.5657734986990237,0.9550759413167286,0.020000000000000018
2,2021/22,1.0,ALL,0.24,1.0,1996,0.5659175746579522,0.9552963631593849,0.040000000000000036
2,2021/22,1.0,ALL,0.26,1.25,1996,0.5658165791206807,0.9553625012422667,0.02500000000000002
2,2021/22,1.0,ALL,0.28,1.25,1996,0.5662291425582002,0.9560987253213954,0.005
2,2021/22,1.0,ALL,0.24,1.25,1996,0.5662445688252765,0.9563365066348526,0.04500000000000003
2,2021/22,1.0,ALL,0.26,1.5,1996,0.5661231393312979,0.9564647024379522,0.03000000000000002
2,2021/22,1.0,ALL,0.28,1.5,1996,0.566271001902841,0.956512790713691,0.01
2,2021/22,1.0,ALL,0.28,1.0,1996,0.56651784715292,0.9566138860680347,0.0
2,2021/22,1.0,ALL,0.22,1.0,1996,0.5669500750297057,0.9574635792984588,0.060000000000000026
2,2021/22,1.0,ALL,0.3,1.5,1996,0.5672182344135511,0.9580858711706578,0.029999999999999964
2,2021/22,1.0,ALL,0.24,1.5,1996,0.5667746466989219,0.9580909991331759,0.05000000000000004
2,2021/22,1.0,ALL,0.3,1.25,1996,0.5674822591378356,0.9583999025352284,0.024999999999999963
2,2021/22,1.0,ALL,0.22,1.25,1996,0.5675131116719878,0.9592146950365776,0.06500000000000003
2,2021/22,1.0,ALL,0.28,2.0,1996,0.5669779318254257,0.9594656673950815,0.02
2,2021/22,1.0,ALL,0.3,1.0,1996,0.5681506200196411,0.9597715740474638,0.019999999999999962
2,2021/22,1.0,ALL,0.3,2.0,1996,0.5674696975210808,0.9598435679488462,0.039999999999999966
2,2021/22,1.0,ALL,0.26,2.0,1996,0.5672180744943343,0.9605565760108405,0.04000000000000002
2,2021/22,1.0,ALL,0.32,1.5,1996,0.5689648368634281,0.9610711560044641,0.04999999999999998
2,2021/22,1.0,ALL,0.32,2.0,1996,0.5686933715812996,0.9615717996852922,0.059999999999999984
2,2021/22,1.0,ALL,0.22,1.5,1996,0.5682255240057129,0.961589159428944,0.07000000000000002
2,2021/22,1.0,ALL,0.2,1.0,1996,0.5688709998142841,0.9618326688544117,0.08000000000000002
2,2021/22,1.0,ALL,0.32,1.25,1996,0.5695759288595863,0.9621580873051493,0.04499999999999998
2,2021/22,1.0,ALL,0.24,2.0,1996,0.5681901255278063,0.9632706432337026,0.06000000000000004
2,2021/22,1.0,ALL,0.2,1.25,1996,0.5696222076608146,0.9642567808624266,0.08500000000000002
2,2021/22,1.0,ALL,0.32,1.0,1996,0.5706718172991873,0.964449158648884,0.03999999999999998
2,2021/22,1.0,ALL,0.34,2.0,1996,0.5706489540060821,0.9645597888098069,0.08
2,2021/22,1.0,ALL,0.34,1.5,1996,0.5715108092524722,0.9653846419897766,0.06999999999999999
2,2021/22,1.0,ALL,0.2,1.5,1996,0.5704757712516709,0.9672219367695769,0.09000000000000001
2,2021/22,1.0,ALL,0.34,1.25,1996,0.5725101517234524,0.9672950178789186,0.065
2,2021/22,1.0,ALL,0.22,2.0,1996,0.5698940849258421,0.9678096888301068,0.08000000000000003
2,2021/22,1.0,ALL,0.36,2.0,1996,0.5733364447954283,0.9687393045381899,0.09999999999999996
2,2021/22,1.0,ALL,0.18,1.0,1996,0.5716803490116874,0.9687515756152884,0.10000000000000003
2,2021/22,1.0,ALL,0.34,1.0,1996,0.5740814389915582,0.9705783606773873,0.06
2,2021/22,1.0,ALL,0.36,1.5,1996,0.5748561515806835,0.9709657336507679,0.08999999999999996
2,2021/22,1.0,ALL,0.18,1.25,1996,0.5725718567917571,0.9718146310359532,0.10500000000000004
2,2021/22,1.0,ALL,0.36,1.25,1996,0.5762849277294343,0.9737569660998638,0.08499999999999996
2,2021/22,1.0,ALL,0.38,2.0,1996,0.5767558439493381,0.974060549050385,0.11999999999999998
2,2021/22,1.0,ALL,0.2,2.0,1996,0.5723299526884417,0.9744402875072895,0.10000000000000002
2,2021/22,1.0,ALL,0.18,1.5,1996,0.573525388436796,0.9753438343709553,0.11000000000000003
2,2021/22,1.0,ALL,0.38,1.5,1996,0.5790008638480616,0.9777735668820945,0.10999999999999997
2,2021/22,1.0,ALL,0.36,1.0,1996,0.578379485096754,0.9781179311658669,0.07999999999999996
2,2021/22,1.0,ALL,0.38,1.25,1996,0.5809002568775317,0.9815113609641424,0.10499999999999998
2,2021/22,1.0,ALL,0.18,2.0,1996,0.5754977288156048,0.9835203219602819,0.12000000000000004
2,2021/22,1.0,ALL,0.38,1.0,1996,0.5835659556147749,0.9870511546109877,0.09999999999999998
2,2021/22,1.0,UCL,0.28,1.0,604,0.5626872342772703,0.9497915308350503,0.0
2,2021/22,1.0,UCL,0.26,1.0,604,0.5630395784523791,0.9499004397652723,0.020000000000000018
2,2021/22,1.0,UCL,0.28,1.25,604,0.5625891941458876,0.9501965138734526,0.005
2,2021/22,1.0,UCL,0.3,1.25,604,0.562670755347701,0.9508265743138817,0.024999999999999963
2,2021/22,1.0,UCL,0.26,1.25,604,0.5632918310392464,0.9511776154145068,0.02500000000000002
2,2021/22,1.0,UCL,0.3,1.0,604,0.5631719020206759,0.9513511581487618,0.019999999999999962
2,2021/22,1.0,UCL,0.3,1.5,604,0.5626255506258013,0.9514387222233657,0.029999999999999964
2,2021/22,1.0,UCL,0.28,1.5,604,0.5628596074358334,0.9516073391182047,0.01
2,2021/22,1.0,UCL,0.24,1.0,604,0.5642289345460021,0.9518257570874801,0.040000000000000036
2,2021/22,1.0,UCL,0.32,1.5,604,0.5631310341446962,0.9527170454238544,0.04999999999999998
2,2021/22,1.0,UCL,0.32,1.25,604,0.5635365146446868,0.9529524318414198,0.04499999999999998
2,2021/22,1.0,UCL,0.26,1.5,604,0.5638332045747924,0.9533436127085394,0.03000000000000002
2,2021/22,1.0,UCL,0.24,1.25,604,0.5647786660277777,0.9539245900079282,0.04500000000000003
2,2021/22,1.0,UCL,0.32,1.0,604,0.5644935816825959,0.9544722395221158,0.03999999999999998
2,2021/22,1.0,UCL,0.32,2.0,604,0.5633498199345586,0.9552181223224936,0.059999999999999984
2,2021/22,1.0,UCL,0.3,2.0,604,0.5633670947738348,0.9553212720501237,0.039999999999999966
2,2021/22,1.0,UCL,0.34,1.5,604,0.5643760579925178,0.9553518763526262,0.06999999999999999
2,2021/22,1.0,UCL,0.22,1.0,604,0.5662553025581396,0.9557677982950059,0.060000000000000026
2,2021/22,1.0,UCL,0.34,2.0,604,0.5640005610948708,0.9563956111141215,0.08
2,2021/22,1.0,UCL,0.34,1.25,604,0.565186472036845,0.9564900124365852,0.065
2,2021/22,1.0,UCL,0.28,2.0,604,0.5640523856126995,0.9568029378861546,0.02
2,2021/22,1.0,UCL,0.24,1.5,604,0.565546342042678,0.9568067947945516,0.05000000000000004
2,2021/22,1.0,UCL,0.22,1.25,604,0.5670496991114815,0.9586434576672624,0.06500000000000003
2,2021/22,1.0,UCL,0.36,2.0,604,0.5653193182547714,0.958779246108921,0.09999999999999996
2,2021/22,1.0,UCL,0.34,1.0,604,0.5666522732630302,0.9590808464147772,0.06
2,2021/22,1.0,UCL,0.36,1.5,604,0.5663606221692663,0.9592773959989986,0.08999999999999996
2,2021/22,1.0,UCL,0.26,2.0,604,0.5654056924511529,0.9597902683326056,0.04000000000000002
2,2021/22,1.0,UCL,0.36,1.25,604,0.5676206275241756,0.961381118093344,0.08499999999999996
2,2021/22,1.0,UCL,0.2,1.0,604,0.5691186824887915,0.9619971087997471,0.08000000000000002
2,2021/22,1.0,UCL,0.22,1.5,604,0.5679990198394905,0.9622067865018186,0.07000000000000002
2,2021/22,1.0,UCL,0.38,2.0,604,0.5673060914142608,0.9623137738484523,0.11999999999999998
2,2021/22,1.0,UCL,0.24,2.0,604,0.5674270152891948,0.9644481045474349,0.06000000000000004
2,2021/22,1.0,UCL,0.38,1.5,604,0.5690847266749416,0.9644485249915631,0.10999999999999997
2,2021/22,1.0,UCL,0.36,1.0,604,0.569647976761979,0.9651313666963703,0.07999999999999996
2,2021/22,1.0,UCL,0.2,1.25,604,0.5701049302903575,0.9656095660394635,0.08500000000000002
2,2021/22,1.0,UCL,0.38,1.25,604,0.5708389811066786,0.9675898925625737,0.10499999999999998
2,2021/22,1.0,UCL,0.2,1.5,604,0.5711912379652299,0.9698222753573886,0.09000000000000001
2,2021/22,1.0,UCL,0.18,1.0,604,0.5728190743379576,0.9708821280728706,0.10000000000000003
2,2021/22,1.0,UCL,0.22,2.0,604,0.570116354126825,0.9709912314821804,0.08000000000000003
2,2021/22,1.0,UCL,0.38,1.0,604,0.573480692179442,0.9726037830079174,0.09999999999999998
2,2021/22,1.0,UCL,0.18,1.25,604,0.573944359564406,0.9751954311943061,0.10500000000000004
2,2021/22,1.0,UCL,0.2,2.0,604,0.5734737089640438,0.9797026257906558,0.10000000000000002
2,2021/22,1.0,UCL,0.18,1.5,604,0.5751229964198962,0.9800286696165924,0.11000000000000003
2,2021/22,1.0,UCL,0.18,2.0,604,0.5774990798008511,0.9909614804989203,0.12000000000000004
2,2021/22,1.0,UEL,0.24,1.0,1392,0.5666502891892868,0.9568022870584011,0.040000000000000036
2,2021/22,1.0,UEL,0.26,1.25,1392,0.56691208762728,0.9571783568744271,0.02500000000000002
2,2021/22,1.0,UEL,0.26,1.0,1392,0.5669597686911021,0.957321633081872,0.020000000000000018
2,2021/22,1.0,UEL,0.24,1.25,1392,0.5668806358437313,0.9573830566655007,0.04500000000000003
2,2021/22,1.0,UEL,0.26,1.5,1392,0.5671167604469081,0.9578189683837608,0.03000000000000002
2,2021/22,1.0,UEL,0.22,1.0,1392,0.5672515423952416,0.958199392320072,0.060000000000000026
2,2021/22,1.0,UEL,0.28,1.5,1392,0.5677512334100769,0.9586413056301233,0.01
2,2021/22,1.0,UEL,0.24,1.5,1392,0.5673076179721772,0.9586482257283836,0.05000000000000004
2,2021/22,1.0,UEL,0.28,1.25,1392,0.5678085454612442,0.9586597423577152,0.005
2,2021/22,1.0,UEL,0.22,1.25,1392,0.5677141901105983,0.9594625595272862,0.06500000000000003
2,2021/22,1.0,UEL,0.28,1.0,1392,0.5681799809006874,0.9595741608961398,0.0
